Ticker,SPY,SPY,SPY,SPY,SPY,BND,BND,BND,BND,BND,TSLA,TSLA,TSLA,TSLA,TSLA
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2015-02-10,170.0595726937605,171.08382082082983,169.06834693936443,170.8277587890625,96164200,59.57645329623887,59.60516549715118,59.50467553210429,59.54056167602539,1447900,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946777,80857500
2015-02-11,170.6625774875651,171.3564255088663,170.0182882386482,170.92689514160156,91087800,59.57645329623887,59.61234491645235,59.49749611280311,59.54056167602539,1904000,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321777,146536500
2015-02-12,171.71982537678446,172.62844463006107,170.95989500311532,172.57061767578125,97545900,59.569297790527344,59.648255005659806,59.54776500027205,59.569297790527344,4662900,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000
2015-02-13,172.6945588956595,173.33057988581692,172.43848425618765,173.28102111816406,93670400,59.597999265600244,59.597999265600244,59.43291091918945,59.43291091918945,1883000,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810547,92865000
2015-02-17,172.96714451626255,173.7270876879443,172.71935066023605,173.55361938476562,76968200,59.41854238774191,59.43290122717999,59.17449688022152,59.19602966308594,5281500,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,59694000
2015-02-18,173.1819326949548,173.64449807608503,172.91760241775967,173.57015991210938,80652900,59.28216493779796,59.44725874511817,59.21038716446907,59.361122131347656,3813000,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000
2015-02-19,172.97533102533617,173.8095993558769,172.83491037191573,173.44615173339844,91462500,59.389843588907915,59.44008858569564,59.289353595332464,59.31088638305664,1322700,13.666666984558105,14.162667274475098,13.583333015441895,14.11400032043457,77311500
2015-02-20,173.0332236230692,174.56135292583096,172.41371378745657,174.4870147705078,140896400,59.39699213318513,59.49030265691447,59.23907780357311,59.32521438598633,3145800,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500
2015-02-23,174.2391617104285,174.46218872070312,173.85919023381086,174.46218872070312,74411100,59.432885562756795,59.49748389432421,59.39699394991406,59.44723892211914,3952700,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887207,127497000
2015-02-24,174.38784325925505,175.15604182724803,174.09047810454112,174.95779418945312,72472300,59.447278872554875,59.73439553937439,59.346788860612286,59.69132995605469,2542200,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000
2015-02-25,174.83387666634533,175.31296561485897,174.47042900857946,174.80909729003906,73061700,59.684123730446295,59.763080915270926,59.63387874703903,59.748722076416016,4934600,13.662667274475098,13.809332847595215,13.505332946777344,13.583999633789062,58642500
2015-02-26,174.71824139238635,174.87518585036773,173.99960164289035,174.60260009765625,72697900,59.67695925238995,59.74873703575819,59.57646926041565,59.583648681640625,2187500,13.600000381469727,14.072667121887207,13.481332778930664,13.812666893005371,97093500
2015-02-27,174.50353490182786,174.76786516180445,173.958375797557,174.0079345703125,108076000,59.59797755606117,59.65540194967479,59.52619980218993,59.63386917114258,4094400,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859375,58231500
2015-03-02,174.10705538139715,175.1643512332133,174.05749660771215,175.10653686523438,87491400,59.66407519574171,59.6928434895973,59.426740886676306,59.44112777709961,2476100,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307617,118831500
2015-03-03,174.67700332329895,175.1560924668457,173.52884553919984,174.3878936767578,110325800,59.4267251162145,59.48426168865683,59.35480714415637,59.36919403076172,2648100,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817871,66484500
2015-03-04,173.79310011661133,173.86745085276726,172.68624591289165,173.65267944335938,114497200,59.405150273296016,59.44830544612254,59.34042574454056,59.36919403076172,1425400,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000
2015-03-05,173.9748343708267,174.12352324808586,173.338813507535,173.84268188476562,76873000,59.38359177711909,59.4627032142572,59.3332486341213,59.40516662597656,1340800,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000
2015-03-06,172.98361779581307,173.41314802743403,171.06727444635007,171.39767456054688,188128000,59.19659430610607,59.19659430610607,58.995221755554816,59.05995178222656,1580000,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071289,100686000
2015-03-09,171.59598437672534,172.46328814178636,171.43903985422142,172.1081085205078,89818900,59.17506959051558,59.18945649173757,59.10315154539098,59.131919860839844,1982300,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500
2015-03-10,170.74515846303427,170.82775220341048,169.27484367841856,169.31614685058594,157121300,59.297338086823764,59.369261627762576,59.28295667083348,59.36206817626953,3766100,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,83695500
2015-03-11,169.57219189746775,169.74566016162228,168.83704088073142,168.91964721679688,110145700,59.36204849030341,59.469928278940145,59.34047362997486,59.42677307128906,4829700,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,74623500
2015-03-12,169.54741781479228,171.13336120593354,169.4978590531875,171.06729125976562,93993500,59.59934898441699,59.613730387447426,59.441126116127975,59.46989440917969,8421500,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,62239500
2015-03-13,170.7947190412468,171.75288458432593,168.98574847515465,170.0182647705078,162410900,59.41234588623047,59.52741354832764,59.39077104252411,59.41234588623047,2114500,12.596667289733887,12.783332824707031,12.48799991607666,12.578666687011719,81514500
2015-03-16,170.74513950639326,172.380641590183,170.0430234693745,172.28977966308594,136099200,59.56337032770114,59.59933205554877,59.455490631147555,59.527408599853516,1203700,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,84432000
2015-03-17,171.5546219127697,172.15760780310515,170.96814720565243,171.77764892578125,94510400,59.534628159793975,59.577777862548835,59.5058598622935,59.57777786254883,1471300,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500
2015-03-18,171.30681621137117,174.51175032254008,170.67078274412282,173.84268188476562,228808500,59.642505936033594,59.94456481933593,59.52743274982802,59.94456481933594,5534300,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500
2015-03-19,173.4296999300412,173.85096203452886,172.6615012642596,173.0497283935547,117917300,59.908642589844426,59.92302400279249,59.728844749523155,59.764801025390625,1208100,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000
2015-03-20,173.99645232282884,175.08335767044954,173.81391724732686,174.57723999023438,177715100,59.80071252104285,59.9301670767372,59.80071252104285,59.9229736328125,1011200,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500
2015-03-23,174.5854872808226,175.15798235498923,174.2370147705078,174.2370147705078,71784500,59.95175552368164,59.95894896923841,59.85106923385182,59.95175552368164,1572700,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000
2015-03-24,174.11261643600022,174.56894148177798,173.1916485785176,173.25802612304688,77805300,59.987708474363025,60.0883947494391,59.93017189232228,60.052433013916016,2300500,13.438667297363281,13.586000442504883,13.316666603088379,13.447999954223633,54748500
2015-03-25,173.46540362154204,173.69771863356073,170.67761081709924,170.71908569335938,159521700,60.124360884553084,60.124360884553084,59.94456315135347,59.95895004272461,1559900,13.218000411987305,13.239333152770996,12.846667289733887,12.953332901000977,85956000
2015-03-26,170.0553102954272,171.22517762361446,169.35835270347835,170.31251525878906,153067200,59.87268082698232,59.879874276953664,59.70726439960911,59.764801025390625,2342500,12.928000450134277,12.986000061035156,12.646666526794434,12.694000244140625,61920000
2015-03-27,170.1963970468826,170.8767445914697,170.00555689564965,170.7025146484375,118939000,59.822341918945305,59.90145341329011,59.78638015351766,59.82234191894531,6542300,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441895,129073500
2015-03-30,171.73135707604655,173.0837725574656,171.71477218612802,172.7850799560547,96180400,59.908628229501915,59.92300963900269,59.8438981692651,59.89424133300781,1634800,12.390000343322754,12.816666603088379,12.119999885559082,12.704667091369629,151342500
2015-03-31,171.96363121206426,172.66058888963727,171.21690621635824,171.2749786376953,126768700,59.90860689690837,60.009293188540845,59.86545170978633,59.95895004272461,1996000,12.902000427246094,12.917332649230957,12.560667037963867,12.584667205810547,75399000
2015-04-01,171.24180662976426,171.26669662045506,169.6819663586385,170.6693115234375,137303600,60.096603762559255,60.22635555170301,60.08218384177195,60.1975212097168,3132700,12.579999923706055,12.819999694824219,12.403332710266113,12.505999565124512,56919000
2015-04-02,170.60296489926685,171.73135776912642,170.42042982765565,171.2833251953125,86900900,60.219150181901405,60.22636014284468,60.09660834380976,60.11823272705078,791200,12.682000160217285,12.881999969482422,12.666666984558105,12.733332633972168,75156000
2015-04-06,170.39553160211617,172.95100982101852,170.26278918753715,172.4365997314453,114368200,60.262404860278025,60.26961482192861,60.1110286631517,60.168697357177734,1768800,13.199999809265137,13.850000381469727,13.166666984558105,13.539999961853027,186837000
2015-04-07,172.461467457011,173.20819250095542,171.94705743385904,171.98023986816406,81236300,60.11828297335532,60.219200512551886,60.067824203757034,60.20478057861328,977400,13.500666618347168,13.670666694641113,13.409333229064941,13.550000190734863,65218500
2015-04-08,172.2042701655457,173.0007752267654,171.81431007882907,172.56103515625,89351900,60.20475161996096,60.219171546963544,60.074999774891594,60.161502838134766,3470700,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692383,94546500
2015-04-09,172.3951263173616,173.5567016665092,171.9056061816652,173.3243865966797,85548900,60.175971204531145,60.175971204531145,59.974130561156294,60.03179931640625,1025400,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000
2015-04-10,173.57331838542098,174.3117512232594,173.37419839513305,174.270263671875,72722900,60.08219224657904,60.10381663119661,59.97406482390207,60.002899169921875,4290100,13.989999771118164,14.109999656677246,13.933333396911621,14.0600004196167,61015500
2015-04-13,174.12920565524252,174.7597860138336,173.43226041069465,173.48204040527344,74436600,60.04619505325908,60.08223388606837,59.97410638845454,60.01736068725586,6046400,14.029333114624023,14.199999809265137,13.936667442321777,13.985333442687988,56373000
2015-04-14,173.28291138587718,173.99645414479616,172.66063616566487,173.8139190673828,75099900,60.21195531832408,60.255204095650186,60.11824780092079,60.125457763671875,1398100,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053223,45390000
2015-04-15,174.2785335608359,175.09992867523593,174.1955584748344,174.59381103515625,99529300,60.226409361233706,60.24803376214667,60.16153065890148,60.18315505981445,1022400,13.830666542053223,13.97266674041748,13.773332595825195,13.85533332824707,29286000
2015-04-16,174.26195705390805,175.05016982521738,174.06282441959135,174.54405212402344,68934900,60.19753170419075,60.23357051326501,60.103818701501105,60.168697357177734,1289900,13.846667289733887,13.944666862487793,13.752667427062988,13.779999732971191,24886500
2015-04-17,173.35760179276582,173.59820933575696,171.75627345415845,172.53619384765625,191113200,60.15432347338067,60.30570528595741,60.11828463672386,60.26966094970703,1693900,13.666000366210938,13.791999816894531,13.566666603088379,13.78600025177002,37048500
2015-04-20,173.4571243470922,174.4444696253035,173.37416192199962,174.1125946044922,92189500,60.22641047952119,60.25523934821157,60.132697407700505,60.20478057861328,2463600,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605957,38389500
2015-04-21,174.7929085814658,174.95055361711223,173.60644358302048,173.90513610839844,72559800,60.175895100154506,60.20472394172449,60.089392076679836,60.13264083862305,1788000,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,51487500
2015-04-22,174.24529722556355,174.942254866461,173.32432969387318,174.7597198486328,78264600,60.11106815536658,60.11827812175403,59.90923309326172,59.90923309326172,1501300,14.166666984558105,14.791999816894531,14.112667083740234,14.629332542419434,117945000
2015-04-23,174.36147293633184,175.8466432219657,174.24531542741792,175.19947814941406,102585900,59.96685768414807,60.09660948564827,59.93081337833565,60.02452087402344,5518000,14.5513334274292,14.76533317565918,14.476667404174805,14.573332786560059,66168000
2015-04-24,175.6143689483349,175.87157401630265,175.15803125022026,175.60606384277344,61327400,60.103812805164225,60.17590141541937,60.067773999625466,60.11823272705078,1597900,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000
2015-04-27,176.17026119156623,176.29471116892657,174.6850906072183,174.8759307861328,79358100,60.147028291559394,60.147028291559394,60.03169098918571,60.0749397277832,1591400,14.837332725524902,15.916666984558105,14.800000190734863,15.436667442321777,175089000
2015-04-28,174.8509904598969,175.48155793071655,173.68111036857317,175.43177795410156,86863500,60.02456011228602,60.03898004387291,59.873183828178725,59.887603759765625,1217700,15.649999618530273,15.699999809265137,15.20199966430664,15.36533260345459,91281000
2015-04-29,174.54404127335286,175.3073640004478,173.90518118255187,174.70999145507812,125684900,59.707374758499036,59.77224793192101,59.62808165792274,59.700164794921875,1905200,15.33666706085205,15.664667129516602,15.175333023071289,15.49666690826416,59041500
2015-04-30,174.13744681855195,174.52740684652383,172.26231664314207,172.9592742919922,161304900,59.606474178657145,59.765060424804695,59.51997108996056,59.76506042480469,4229900,15.359333038330078,15.526000022888184,15.011333465576172,15.069999694824219,58678500
2015-05-01,173.73920137750798,174.87589915945125,173.63964141362536,174.83441162109375,103399700,59.627095005215345,59.677650705034225,59.525983605577586,59.583763122558594,7173200,15.329333305358887,15.451333045959473,14.694000244140625,15.0686674118042,79225500
2015-05-04,175.25757748874994,175.9130477655993,175.1497250669073,175.33226013183594,70927200,59.63431435098758,59.65598029069144,59.48264726290296,59.49708938598633,1190000,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000
2015-05-05,175.09165227666028,175.4484299868982,173.1833390657276,173.3243865966797,113326200,59.52595263108254,59.52595263108254,59.32372993703416,59.403175354003906,4175700,15.850666999816895,15.966667175292969,15.275333404541016,15.529999732971191,86953500
2015-05-06,173.8719263269991,174.17891126928984,171.54876384368936,172.61077880859375,135060200,59.3670578139372,59.3670578139372,59.186501062057644,59.237056732177734,3938900,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500
2015-05-07,172.51121080317245,173.72257829166836,172.17933588972457,173.29942321777344,88244900,59.29484471718334,59.40317988587562,59.2804025994303,59.35984802246094,3602900,14.733332633972168,15.831999778747559,14.683333396911621,15.786666870117188,141838500
2015-05-08,174.96719142130206,175.7802941151666,174.8842163328538,175.58116149902344,155877300,59.56927437973667,59.61983003999091,59.475381360583285,59.51871871948242,1735900,15.732666969299316,15.894000053405762,15.579999923706055,15.77400016784668,70023000
2015-05-11,175.53966651686653,175.80516398110535,174.66847882878935,174.74314880371094,75708100,59.40319367344723,59.45374936255027,59.164857349037085,59.208194732666016,929200,15.752667427062988,16.191999435424805,15.687333106994629,15.965999603271484,85084500
2015-05-12,173.91342824033026,174.75972583742453,173.09202063195485,174.2204132080078,119727600,59.11433563772485,59.24433684302015,59.04211397037413,59.13600158691406,2139600,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000
2015-05-13,174.6269635497374,175.24923856234108,174.0212860823308,174.25360107421875,94667900,59.3020523872589,59.33816593704361,59.078163807025085,59.10704803466797,2372000,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000
2015-05-14,175.26580777675633,176.16188516928557,174.99200529624335,176.07061767578125,95934000,59.18654648254543,59.26599195515226,59.15043841055261,59.222660064697266,1485300,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500
2015-05-15,176.26150512695312,176.40255263581574,175.78027751189376,176.26150512695312,76510100,59.338205940573935,59.48987303364051,59.32375830685839,59.46098327636719,1402700,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000
2015-05-18,176.0955698911435,177.0580124734228,176.02919235784495,176.80911254882812,74549700,59.41043466235995,59.41043466235995,59.23709609805239,59.244319915771484,3747700,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000
2015-05-19,176.92524966742405,177.1990522131285,176.46891209125,176.75100708007812,72114600,59.07817646801194,59.20095374734572,59.04928672402365,59.11428451538086,4856500,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000
2015-05-20,176.85059685814068,177.37331204809766,176.31129677913978,176.6265869140625,76857500,59.13595044583326,59.193729933809834,59.063728840940165,59.11428451538086,4097400,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000
2015-05-21,176.4854728196305,177.34835515256788,176.31952271002848,177.14093017578125,64764600,59.2226556685444,59.338214714725,59.186542089073306,59.302101135253906,2314100,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000
2015-05-22,176.75926356368856,177.17411351941092,176.65141118414758,176.71778869628906,57433500,59.265987396240234,59.287653339801125,59.15765767843579,59.265987396240234,816600,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500
2015-05-26,176.228282326917,176.65143744720314,174.40294478240588,174.8177947998047,124308600,59.26598972458588,59.44654660823149,59.244323780173815,59.410438537597656,1178300,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500
2015-05-27,175.2741862570893,176.70956421388289,174.86762855732204,176.4772491455078,93214000,59.42487579009731,59.46820767536758,59.323764384361105,59.43932342529297,2564500,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000
2015-05-28,176.1702416142466,176.38595910443956,175.5894540174039,176.27810668945312,74974600,59.4609884674964,59.49709653462205,59.40320894790544,59.44654083251953,1073300,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500
2015-05-29,176.2117246051281,176.2531994850872,174.91739437695398,175.18289184570312,124919600,59.52596492365189,59.554854673075496,59.4320773706424,59.46818542480469,2494300,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500
2015-06-01,175.84665786635355,176.17853287368334,174.75144755376922,175.5396728515625,93338800,59.479790078599024,59.479790078599024,59.24097222905972,59.269920349121094,1362800,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500
2015-06-02,175.08329201026015,176.05403946034752,174.46101702993104,175.36538696289062,91531000,59.19752587346408,59.21923557330939,59.05278533901729,59.10344314575195,1510000,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000
2015-06-03,175.8964709297817,176.4523686347199,175.34057322484352,175.83009338378906,87820900,58.9949109458974,59.00214935561875,58.777808345856954,58.84293746948242,1390000,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500
2015-06-04,175.12479923909686,175.78025672160754,174.02958907362384,174.34487915039062,151882800,58.92256293482353,59.060065158642054,58.90809163187508,58.98769760131836,1111300,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000
2015-06-05,174.1955282911533,174.7182433899041,173.3907182052303,174.0461883544922,121704700,58.81400187124649,58.8718981187635,58.69097648624039,58.75611114501953,4115300,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000
2015-06-08,173.93833102314068,174.08768362665737,172.90120588284333,172.9758758544922,89063300,58.81401057157441,58.86466841532307,58.78506796482449,58.828487396240234,4954500,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000
2015-06-09,172.95098876953125,173.49030144767775,172.32042123131572,172.95098876953125,105034700,58.763318412612705,58.763318412612705,58.625821786324586,58.65476989746094,2883300,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500
2015-06-10,173.71432547087372,175.40692095542522,173.65625304064022,175.02525329589844,134551300,58.56067875884091,58.61857497281179,58.49554965908881,58.53173065185547,1222800,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500
2015-06-11,175.46498440269264,175.971102001252,175.23266937321156,175.58944702148438,73876400,58.61860267164002,58.81399558451145,58.575183251288465,58.8067626953125,1815900,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500
2015-06-12,174.76798475866207,175.4649296295469,173.97146729178252,174.24526977539062,135382400,58.741611218893816,58.92253278025886,58.70543021939354,58.76332092285156,1785100,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500
2015-06-15,173.1086361141157,173.78069119959363,172.40338593342784,173.49859619140625,124384200,58.89358655883093,58.92977308078096,58.75608992225454,58.77056121826172,2082900,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000
2015-06-16,173.3492477236761,174.5274330875997,173.17501778043052,174.4444580078125,85308200,58.86469969094054,58.9225959777832,58.78509919814913,58.9225959777832,2250700,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500
2015-06-17,174.72654724121094,175.33223745113244,173.7060196267391,174.72654724121094,126708600,58.893617058152294,58.958751727136125,58.69098568138645,58.94427490234375,865700,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500
2015-06-18,175.32397960472704,177.00827030886364,174.75978944147187,176.54364013671875,165867900,58.886373273150326,58.93703110797016,58.763342370339394,58.90084457397461,1210300,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500
2015-06-19,176.3018084335659,176.37684161534378,175.38469380583308,175.75987243652344,130478700,59.016621993791226,59.08898952201088,58.98767387824567,59.06727981567383,1176700,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000
2015-06-22,176.67698711889116,177.24392145490066,176.45187485168697,176.66030883789062,70696000,58.92255374896356,58.973211583321806,58.77058024588882,58.785057067871094,1020000,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500
2015-06-23,176.8687485589522,177.11887189486686,176.39352567033555,176.78536987304688,68476800,58.64751434326172,58.78501645063759,58.618566240588585,58.64751434326172,1096000,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000
